"gene","n","spearman_rho","p_value","p_adj_BH","abs_rho","direction"
"ECSIT",266,0.256264256145983,2.32943236318099e-05,0.000115882084827042,0.256264256145983,"Positive"
"UTP3",266,0.256242578037207,2.33327072195923e-05,0.000116034391862014,0.256242578037207,"Positive"
"C10ORF95",266,0.256202409776827,2.34039879686441e-05,0.000116350141851439,0.256202409776827,"Positive"
"UQCC4",266,0.256179456485182,2.34448122760538e-05,0.000116514321554214,0.256179456485182,"Positive"
"TAF9B",266,0.256106133470203,2.35756750921718e-05,0.000117125710077138,0.256106133470203,"Positive"
"EIF3F",266,0.256061502069781,2.36556687440145e-05,0.000117484054310782,0.256061502069781,"Positive"
"UBE2H",266,0.256027709723748,2.37164061075186e-05,0.000117746557274915,0.256027709723748,"Positive"
"GCHFR",266,-0.256020737027128,2.37289569744545e-05,0.000117769730312749,0.256020737027128,"Negative"
"TSHZ2",266,-0.255972876860372,2.38152751039875e-05,0.000118158882357512,0.255972876860372,"Negative"
"AHCY",266,0.255950561160161,2.38556240162076e-05,0.000118303390951262,0.255950561160161,"Positive"
"ERO1B",266,0.255948010794423,2.38602394361171e-05,0.000118303390951262,0.255948010794423,"Positive"
"TXNDC16",266,0.255938446922904,2.38775547855742e-05,0.000118349963816089,0.255938446922904,"Positive"
"RRAGA",266,0.255927607868516,2.38971932188109e-05,0.000118408016416523,0.255927607868516,"Positive"
"DLK2",266,-0.255862573542187,2.40153450757128e-05,0.000118953992070979,0.255862573542187,"Negative"
"ARHGAP32",266,0.255824318056111,2.40851040875331e-05,0.0001192599834152,0.255824318056111,"Positive"
"ADORA2B",266,-0.255800089581597,2.41293838940065e-05,0.00011943965075963,0.255800089581597,"Negative"
"SOWAHB",266,0.255630490259994,2.44415056353712e-05,0.000120944568627628,0.255630490259994,"Positive"
"COXFA4",266,0.255625389528517,2.44509516529268e-05,0.000120951247265919,0.255625389528517,"Positive"
"BRIP1",266,-0.255620926388475,2.44592197509012e-05,0.000120952096609968,0.255620926388475,"Negative"
"CLPTM1",266,0.255585858859572,2.45242754623661e-05,0.000121211125482686,0.255585858859572,"Positive"
"PROSER3",266,-0.255583946085268,2.45278286588231e-05,0.000121211125482686,0.255583946085268,"Negative"
"GPR143",266,0.255553341696408,2.45847460701686e-05,0.000121452222732225,0.255553341696408,"Positive"
"GEMIN8",266,0.255527838039024,2.46322726575537e-05,0.000121646783878081,0.255527838039024,"Positive"
"UTP15",266,0.255467266852737,2.47454968397336e-05,0.000122165557597085,0.255467266852737,"Positive"
"TOR1A",266,0.255437937646746,2.48004979025581e-05,0.000122396642935684,0.255437937646746,"Positive"
"UBE2L3",266,0.255421997860881,2.48304382620597e-05,0.000122503935666086,0.255421997860881,"Positive"
"EGLN3",266,-0.255374178503286,2.49204646023664e-05,0.000122907501054721,0.255374178503286,"Negative"
"PLXNC1",266,-0.255363977040332,2.49397101357835e-05,0.000122933118808685,0.255363977040332,"Negative"
"ANK3",266,0.255362701857463,2.49421168156586e-05,0.000122933118808685,0.255362701857463,"Positive"
"SMARCD3",266,-0.255333372651472,2.49975311176242e-05,0.000123165605991487,0.255333372651472,"Negative"
"TTLL12",266,0.255301493079742,2.50578961191004e-05,0.000123422324471889,0.255301493079742,"Positive"
"POMC",266,-0.255287628837438,2.50841915058695e-05,0.000123511119613113,0.255287628837438,"Negative"
"RNF166",266,-0.255242197076325,2.51705419108047e-05,0.000123895461484518,0.255242197076325,"Negative"
"ALPK2",266,-0.25523327079624,2.51875407607978e-05,0.000123938297571001,0.25523327079624,"Negative"
"ZNF697",266,0.255112128423667,2.54193156825671e-05,0.000125037588732917,0.255112128423667,"Positive"
"QDPR",266,0.255085987174848,2.54695941705991e-05,0.000125214525422937,0.255085987174848,"Positive"
"RPS28",266,0.255084711991979,2.54720491840354e-05,0.000125214525422937,0.255084711991979,"Positive"
"SP6",266,-0.255033067085777,2.55716655123727e-05,0.000125662865489913,0.255033067085777,"Negative"
"FOXA2",266,-0.254983009312606,2.56685720020988e-05,0.000126097598533165,0.254983009312606,"Negative"
"CCAR2",266,-0.254954643339321,2.57236395430259e-05,0.000126286149957859,0.254954643339321,"Negative"
"CBX4",266,0.254953368156452,2.57261177081678e-05,0.000126286149957859,0.254953368156452,"Positive"
"TMEM203",266,0.254950180199279,2.57323141088241e-05,0.000126286149957859,0.254950180199279,"Positive"
"ACTB",266,-0.254943804284933,2.57447111446013e-05,0.000126305497467717,0.254943804284933,"Negative"
"TBC1D9",266,0.25493360282198,2.57645581506061e-05,0.000126361370391301,0.25493360282198,"Positive"
"RRM2",266,-0.254894709744469,2.58403576790791e-05,0.000126691533760342,0.254894709744469,"Negative"
"RANBP2",266,0.254873669227128,2.58814518347148e-05,0.000126851380891996,0.254873669227128,"Positive"
"CLDN1",266,-0.254864105355609,2.59001514195074e-05,0.000126901397853729,0.254864105355609,"Negative"
"LMX1B",266,0.254785454394988,2.60544175706116e-05,0.000127615391504055,0.254785454394988,"Positive"
"ODC1",266,0.254654975365061,2.63122573680452e-05,0.000128836057955171,0.254654975365061,"Positive"
"FHAD1",266,-0.254579101984344,2.64632983628615e-05,0.000129533163251241,0.254579101984344,"Negative"
"VBP1",266,0.25457017570426,2.6481121692813e-05,0.000129577948564996,0.25457017570426,"Positive"
"TMEM231",266,0.254502591012192,2.66164385477435e-05,0.000130197437938684,0.254502591012192,"Positive"
"OTUB2",266,0.254475812171939,2.66702352930117e-05,0.000130417887084223,0.254475812171939,"Positive"
"TMEM80",266,0.254463060343247,2.66958889104075e-05,0.000130500616633697,0.254463060343247,"Positive"
"DENND1A",266,0.254457959611771,2.67061568886936e-05,0.00013050810525358,0.254457959611771,"Positive"
"SFXN3",266,-0.254450308514555,2.67215658579504e-05,0.000130540703843009,0.254450308514555,"Negative"
"WDR20",266,0.25441077784561,2.68013128733289e-05,0.000130887483823034,0.25441077784561,"Positive"
"PFDN1",266,0.254374435133838,2.68748271663541e-05,0.000131203608836001,0.254374435133838,"Positive"
"CCDC159",266,0.254354032207931,2.69161818672389e-05,0.000131362574620935,0.254354032207931,"Positive"
"LBP",266,-0.254323380970314,2.69784219817861e-05,0.000131623333111007,0.254323380970314,"Negative"
"PSKH1",266,0.254271145321434,2.70848048561655e-05,0.000132099216371615,0.254271145321434,"Positive"
"RARA",266,-0.254206110995105,2.72178077781916e-05,0.000132704579111751,0.254206110995105,"Negative"
"CLSTN1",266,0.254199735080759,2.72308804644387e-05,0.000132724999431729,0.254199735080759,"Positive"
"ZBTB43",266,0.254179969746286,2.72714435262506e-05,0.000132874300028664,0.254179969746286,"Positive"
"KBTBD6",266,0.254176144197679,2.72793010367437e-05,0.000132874300028664,0.254176144197679,"Positive"
"NUAK2",266,-0.254035236490633,2.75702151951261e-05,0.00013424753741851,0.254035236490633,"Negative"
"TNFRSF10D",266,-0.254006544876076,2.76298094042175e-05,0.000134493881619291,0.254006544876076,"Negative"
"SFXN4",266,0.253987417133038,2.76696065084237e-05,0.000134643730172424,0.253987417133038,"Positive"
"C5ORF42",266,0.253947886464093,2.77520256435271e-05,0.000135000817677841,0.253947886464093,"Positive"
"HNRNPA1",266,0.253924933172448,2.77999883605238e-05,0.000135190112668576,0.253924933172448,"Positive"
"SLC11A1",266,-0.253886677686372,2.78801003992512e-05,0.000135520316403799,0.253886677686372,"Negative"
"NDUFB5",266,0.253879026589157,2.78961489735394e-05,0.000135520316403799,0.253879026589157,"Positive"
"CYP46A1",266,0.253875241507722,2.79040916070511e-05,0.000135520316403799,0.253875241507722,"Positive"
"CDK10",266,-0.253875201040549,2.79041765351152e-05,0.000135520316403799,0.253875201040549,"Negative"
"EIF4E",266,0.253863086803292,2.79296115557526e-05,0.000135599761791156,0.253863086803292,"Positive"
"MDH2",266,0.253852247748904,2.79523877816732e-05,0.000135666251159979,0.253852247748904,"Positive"
"ARC",266,-0.253801858556298,2.80585018872082e-05,0.000136137044395259,0.253801858556298,"Negative"
"RPRD2",266,0.253768085679537,2.81298368766964e-05,0.000136401095860902,0.253768085679537,"Positive"
"VAMP7",266,0.253767448088102,2.81311852431515e-05,0.000136401095860902,0.253767448088102,"Positive"
"ARHGAP23",266,-0.25375469625941,2.81581654056792e-05,0.00013648761615686,0.25375469625941,"Negative"
"PARP11",266,0.253748957936499,2.81703144572551e-05,0.000136502214621127,0.253748957936499,"Positive"
"TUFM",266,0.253718353547638,2.82351931262202e-05,0.000136734445596792,0.253718353547638,"Positive"
"L3MBTL2",266,0.253717715956204,2.82365462658882e-05,0.000136734445596792,0.253717715956204,"Positive"
"ZNF771",266,0.253690299524516,2.82947892937178e-05,0.000136972085955557,0.253690299524516,"Positive"
"USO1",266,0.253649493672702,2.8381686920152e-05,0.000137348241302284,0.253649493672702,"Positive"
"SERINC1",266,0.253603587089411,2.84797482634194e-05,0.00013776654858986,0.253603587089411,"Positive"
"HERPUD1",266,0.253600399132238,2.84865699574321e-05,0.00013776654858986,0.253600399132238,"Positive"
"CCR10",266,-0.253595935992196,2.84961229238032e-05,0.000137768148983397,0.253595935992196,"Negative"
"CLNS1A",266,0.253568519560508,2.85548718965191e-05,0.000138007515775509,0.253568519560508,"Positive"
"WDHD1",266,-0.25355066700034,2.85931885663006e-05,0.000138148009053029,0.25355066700034,"Negative"
"RPL15",266,0.253540465537386,2.86151056204238e-05,0.000138209202348371,0.253540465537386,"Positive"
"ARHGEF5",266,0.253504760417049,2.86919404227339e-05,0.00013853551970757,0.253504760417049,"Positive"
"TRANK1",266,-0.253500297277006,2.87015584725309e-05,0.000138537183205538,0.253500297277006,"Negative"
"SLC68A1",266,-0.253468417705277,2.87703475039465e-05,0.000138824360904863,0.253468417705277,"Negative"
"ZNF570",266,0.253462679382365,2.8782746066705e-05,0.000138839342425091,0.253462679382365,"Positive"
"BACH2",266,-0.253444189230762,2.88227313537816e-05,0.000138987341411925,0.253444189230762,"Negative"
"RSPH3",266,0.253395094690298,2.89291541069218e-05,0.000139455512488966,0.253395094690298,"Positive"
"MYH7B",266,-0.253278415457767,2.91835730470033e-05,0.000140636579919091,0.253278415457767,"Negative"
"ARIH2OS",266,0.253250999026079,2.92436606154122e-05,0.000140880698462961,0.253250999026079,"Positive"
"NEK5",266,0.253232008866511,2.92853491606633e-05,0.000141036051293085,0.253232008866511,"Positive"
"SLC26A11",266,0.253206367625657,2.93417277557355e-05,0.000141262027374455,0.253206367625657,"Positive"
"IL1R2",266,-0.253181586330339,2.93963130098506e-05,0.000141479226821572,0.253181586330339,"Negative"
"STIL",266,-0.253096701898907,2.9584014472973e-05,0.00014233674467367,0.253096701898907,"Negative"
"GPR35",266,-0.253067372692915,2.96491318124881e-05,0.000142604114664121,0.253067372692915,"Negative"
"GXYLT2",266,-0.253055258455658,2.96760676129534e-05,0.000142687729021535,0.253055258455658,"Negative"
"SCFD1",266,0.253010627055236,2.97755044520858e-05,0.000143119775099649,0.253010627055236,"Positive"
"C1RL",266,-0.25300425114089,2.97897353916622e-05,0.000143142121909309,0.25300425114089,"Negative"
"COX7A2L",266,0.25297364675203,2.98581334184087e-05,0.000143420449178408,0.25297364675203,"Positive"
"ACSM2A",266,-0.252969746973041,2.98668597224731e-05,0.000143420449178408,0.252969746973041,"Negative"
"CES3",266,-0.252947505503211,2.99166742267846e-05,0.000143613494946637,0.252947505503211,"Negative"
"FAM180A",266,-0.252940666088075,2.99320083295274e-05,0.000143640948421076,0.252940666088075,"Negative"
"COBL",266,0.252914350748612,2.99910771294251e-05,0.000143878195644342,0.252914350748612,"Positive"
"NEURL1",266,-0.252900961328485,3.00211739941365e-05,0.000143976346163212,0.252900961328485,"Negative"
"DCXR",266,0.252846766056545,3.01432864426477e-05,0.000144515582851962,0.252846766056545,"Positive"
"HOXB6",266,-0.252768342310089,3.03208216023052e-05,0.000145320100711209,0.252768342310089,"Negative"
"RPL29",266,0.252730724415448,3.04063309523419e-05,0.000145683187330672,0.252730724415448,"Positive"
"CDK18",266,-0.25267971710068,3.05226398407282e-05,0.000146193560942814,0.25267971710068,"Negative"
"MAP2K5",266,0.252654213443297,3.05809518065961e-05,0.000146425909948314,0.252654213443297,"Positive"
"ATP6V0B",266,0.252594279848445,3.07183995363117e-05,0.000147036901849715,0.252594279848445,"Positive"
"HUS1",266,0.252541997350808,3.08387772370999e-05,0.000147565820994566,0.252541997350808,"Positive"
"LMAN2",266,0.252532433479289,3.08608457159921e-05,0.000147624135174898,0.252532433479289,"Positive"
"KIF26A",266,-0.252449546592791,3.1052731891234e-05,0.000148466164181426,0.252449546592791,"Negative"
"LA16C-380H5",266,-0.252447816840077,3.10567483142751e-05,0.000148466164181426,0.252447816840077,"Negative"
"AMZ2",266,0.252431056441188,3.10956907792164e-05,0.000148604774328443,0.252431056441188,"Positive"
"NFATC2IP",266,-0.252357733426209,3.12665984368116e-05,0.000149361580075905,0.252357733426209,"Negative"
"SMARCD2",266,0.252354545469036,3.12740492989779e-05,0.000149361580075905,0.252354545469036,"Positive"
"ADD2",266,-0.252350082328994,3.12844833242564e-05,0.000149363661355406,0.252350082328994,"Negative"
"ALDH1L2",266,-0.252327766628783,3.1336702802526e-05,0.00014956517673065,0.252327766628783,"Negative"
"CPNE2",266,-0.252211724987687,3.16095741913891e-05,0.000150819364051473,0.252211724987687,"Negative"
"HMOX2",266,0.252202161116168,3.16321634365641e-05,0.000150878955804224,0.252202161116168,"Positive"
"EDEM3",266,0.252168368770134,3.17121009712814e-05,0.000151211961828909,0.252168368770134,"Positive"
"APIP",266,0.252146690661358,3.17634820953391e-05,0.000151408634021146,0.252146690661358,"Positive"
"SLCO1B1",266,-0.252131744600362,3.17989528148552e-05,0.000151506711328458,0.252131744600362,"Negative"
"CTSO",266,0.252129475692624,3.18043407675242e-05,0.000151506711328458,0.252129475692624,"Positive"
"NNT",266,-0.252121824595408,3.18225161104866e-05,0.000151544969134383,0.252121824595408,"Negative"
"ARRB1",266,0.252113535906759,3.18422171380947e-05,0.000151585465735527,0.252113535906759,"Positive"
"UBAP2L",266,0.252109710358151,3.18513138057312e-05,0.000151585465735527,0.252109710358151,"Positive"
"MXD3",266,-0.252104609626674,3.18634465148547e-05,0.000151594913211915,0.252104609626674,"Negative"
"KLHDC9",266,0.252058065451949,3.19743593515873e-05,0.000152033001198506,0.252058065451949,"Positive"
"MB",266,0.252057427860514,3.19758812347349e-05,0.000152033001198506,0.252057427860514,"Positive"
"TRAPPC6A",266,0.252050414354734,3.19926264663295e-05,0.000152064221056474,0.252050414354734,"Positive"
"PRMT6",266,0.252041488074649,3.20139505604381e-05,0.000152117177933328,0.252041488074649,"Positive"
"HSD11B1",266,-0.252036553234756,3.2025745219323e-05,0.000152124835558495,0.252036553234756,"Negative"
"ELOVL1",266,0.252018534783004,3.20688456154932e-05,0.000152268982926783,0.252018534783004,"Positive"
"SNTB1",266,-0.252015346825831,3.2076476957667e-05,0.000152268982926783,0.252015346825831,"Negative"
"MSH3",266,0.252005782954312,3.2099381278572e-05,0.000152329306518611,0.252005782954312,"Positive"
"TPCN2",266,-0.252000682222835,3.21116032327575e-05,0.000152338914161373,0.252000682222835,"Negative"
"ADAM9",266,0.251988567985578,3.21406479946332e-05,0.000152428298537088,0.251988567985578,"Positive"
"CGRRF1",266,0.25196944024254,3.2186558677377e-05,0.000152597588093093,0.25196944024254,"Positive"
"CPN1",266,-0.251929819660605,3.22818536992985e-05,0.000153000828811491,0.251929819660605,"Negative"
"ATP6V0C",266,0.251887190947477,3.23846814578844e-05,0.000153439504059415,0.251887190947477,"Positive"
"DCLRE1C",266,-0.251861687290093,3.24463484904664e-05,0.000153682942326911,0.251861687290093,"Negative"
"GIPR",266,-0.251833035817186,3.25157591386861e-05,0.000153962892479503,0.251833035817186,"Negative"
"SNX12",266,0.25181131756676,3.25684668910067e-05,0.000154163601674509,0.25181131756676,"Positive"
"TMEM117",266,0.251783901135072,3.26351187362947e-05,0.000154430167501269,0.251783901135072,"Positive"
"NEFH",266,0.251772145825476,3.26637364134113e-05,0.000154516642900555,0.251772145825476,"Positive"
"C9ORF69",266,0.251762223026296,3.26879113887306e-05,0.000154582053889284,0.251762223026296,"Positive"
"TDRD10",266,-0.251735526651684,3.27530358543705e-05,0.000154841013490013,0.251735526651684,"Negative"
"PLXNB1",266,-0.251727793088828,3.27719243741433e-05,0.000154881296496465,0.251727793088828,"Negative"
"KLHL2",266,-0.251688262419883,3.2868635236455e-05,0.000155289228904934,0.251688262419883,"Negative"
"INHBE",266,-0.251678462127328,3.28926530897286e-05,0.0001553535708212,0.251678462127328,"Negative"
"TEP1",266,-0.251667221902541,3.29202202347429e-05,0.000155434630242359,0.251667221902541,"Negative"
"FYCO1",266,0.251609201081993,3.3062866239586e-05,0.000156058817931493,0.251609201081993,"Positive"
"RCN3",266,-0.251566482455875,3.31682642559242e-05,0.000156506853985866,0.251566482455875,"Negative"
"ASPHD2",266,-0.251562019315832,3.31792942798619e-05,0.000156509465502639,0.251562019315832,"Negative"
"MAP4K1",266,-0.251476582063597,3.33911095560155e-05,0.000157458896987789,0.251476582063597,"Negative"
"TYMP",266,-0.251438964168955,3.34847758902806e-05,0.000157850762709026,0.251438964168955,"Negative"
"PSMD13",266,0.251381580939842,3.36281348545513e-05,0.000158456667067364,0.251381580939842,"Positive"
"COPS4",266,0.251379030574103,3.36345197985548e-05,0.000158456667067364,0.251379030574103,"Positive"
"C17ORF58",266,0.251222820672627,3.40277876881798e-05,0.000160246357262366,0.251222820672627,"Positive"
"RMI2",266,-0.251219632715454,3.40358585978637e-05,0.000160246357262366,0.251219632715454,"Negative"
"RHBDD1",266,0.251206880886762,3.40681603183939e-05,0.000160347903905635,0.251206880886762,"Positive"
"PRPF4",266,0.251145672109041,3.42236119761405e-05,0.000161028831279232,0.251145672109041,"Positive"
"GDI2",266,0.251129094731741,3.42658285999348e-05,0.00016117670448817,0.251129094731741,"Positive"
"GNPTG",266,0.251067248362585,3.44237634635095e-05,0.000161868618942829,0.251067248362585,"Positive"
"TRIM13",266,0.251049395802417,3.44694806052126e-05,0.000162020012424138,0.251049395802417,"Positive"
"ANXA7",266,0.251046207845244,3.44776504114289e-05,0.000162020012424138,0.251046207845244,"Positive"
"ZCCHC17",266,0.251017516230687,3.45512609966808e-05,0.000162314870449502,0.251017516230687,"Positive"
"TMPRSS4",266,-0.251010855644711,3.45683704639195e-05,0.000162344195649322,0.251010855644711,"Negative"
"C1ORF162",266,-0.251004764401995,3.45840244268922e-05,0.000162366669048819,0.251004764401995,"Negative"
